Booking_ID,Customer_ID,Professional_ID,City,Service_Category,Booking_Date,Time_Slot,Service_Price,Distance_km,Response_Time_Min,Service_Duration_Min,Booking_Status,Cancellation_Reason,Customer_Rating,Professional_Rating,Customer_Type,Payment_Method,Booking_Month,Booking_Day,Is_Weekend,Completed_Flag,Cancelled_Flag
B14309,C8513,P837,Hyderabad,Plumbing,2026-04-14 00:31:16.683067,8-10 PM,535,4.54,16.1,142,Completed,None,4.0,4.2,Returning,Credit Card,4,Tuesday,False,1,0
B14310,C7626,P631,Delhi,Plumbing,2026-04-14 00:41:38.787951,4-6 PM,728,0.5,10.7,83,Completed,None,4.9,5.0,Returning,UPI,4,Tuesday,False,1,0
B14311,C8386,P199,Pune,AC Repair,2026-04-14 00:52:00.892835,6-8 PM,922,10.45,16.4,169,Completed,None,4.2,4.4,Returning,Credit Card,4,Tuesday,False,1,0
B14312,C4131,P389,Delhi,Salon,2026-04-14 01:02:22.997719,2-4 PM,1066,3.06,9.1,111,Completed,None,4.6,3.6,New,UPI,4,Tuesday,False,1,0
B14313,C8134,P668,Delhi,AC Repair,2026-04-14 01:12:45.102604,6-8 PM,1148,1.11,9.9,134,Completed,None,4.8,4.4,Returning,UPI,4,Tuesday,False,1,0
B14314,C4730,P325,Delhi,Electrician,2026-04-14 01:23:07.207488,10-12 PM,668,4.26,12.1,90,Rescheduled,None,,4.6,Returning,UPI,4,Tuesday,False,0,0
B14315,C3666,P752,Pune,Plumbing,2026-04-14 01:33:29.312372,8-10 PM,759,6.46,13.7,75,Completed,None,4.7,4.3,New,Cash,4,Tuesday,False,1,0
B14316,C1549,P224,Mumbai,Electrician,2026-04-14 01:43:51.417256,4-6 PM,401,4.16,15.9,70,Cancelled,Long Response Time,,4.1,Returning,Credit Card,4,Tuesday,False,0,1
B14317,C5741,P537,Bengaluru,Salon,2026-04-14 01:54:13.522140,12-2 PM,1053,13.44,10.7,56,Completed,None,5.0,4.3,New,UPI,4,Tuesday,False,1,0
B14318,C2244,P920,Mumbai,Appliance Repair,2026-04-14 02:04:35.627025,6-8 PM,981,6.75,10.0,64,Completed,None,4.0,5.0,Returning,Cash,4,Tuesday,False,1,0
B14319,C5012,P663,Nagpur,Cleaning,2026-04-14 02:14:57.731909,6-8 PM,805,6.54,14.4,73,Cancelled,Slot Not Available,,4.6,Returning,Credit Card,4,Tuesday,False,0,1
B14320,C7196,P745,Nagpur,Plumbing,2026-04-14 02:25:19.836793,6-8 PM,800,5.38,8.6,87,Completed,None,4.1,4.5,Returning,Credit Card,4,Tuesday,False,1,0
B14321,C5545,P903,Bengaluru,Electrician,2026-04-14 02:35:41.941677,12-2 PM,545,3.56,9.8,67,Completed,None,4.3,4.2,New,UPI,4,Tuesday,False,1,0
B14322,C7205,P764,Mumbai,Appliance Repair,2026-04-14 02:46:04.046561,8-10 AM,1091,9.9,12.0,180,Completed,None,4.7,4.7,Returning,UPI,4,Tuesday,False,1,0
B14323,C8190,P446,Nagpur,Salon,2026-04-14 02:56:26.151446,8-10 PM,1118,1.48,14.6,119,Completed,None,4.3,4.1,New,Credit Card,4,Tuesday,False,1,0
B14324,C9235,P797,Delhi,AC Repair,2026-04-14 03:06:48.256330,6-8 PM,1098,2.84,13.4,122,Completed,None,4.1,4.7,New,UPI,4,Tuesday,False,1,0
B14325,C1658,P850,Mumbai,Cleaning,2026-04-14 03:17:10.361214,2-4 PM,836,8.04,8.4,106,Completed,None,4.4,3.8,Returning,UPI,4,Tuesday,False,1,0
B14326,C7995,P282,Mumbai,Electrician,2026-04-14 03:27:32.466098,10-12 PM,733,3.92,8.5,52,Completed,None,4.5,5.0,New,Credit Card,4,Tuesday,False,1,0
B14327,C6776,P450,Delhi,Cleaning,2026-04-14 03:37:54.570982,2-4 PM,825,0.6,5.5,114,Completed,None,4.5,4.8,Returning,UPI,4,Tuesday,False,1,0
B14328,C6293,P614,Mumbai,AC Repair,2026-04-14 03:48:16.675867,12-2 PM,1090,5.0,11.6,146,Completed,None,4.1,4.8,Returning,Debit Card,4,Tuesday,False,1,0
B14329,C2691,P895,Bengaluru,Appliance Repair,2026-04-14 03:58:38.780751,10-12 PM,1042,2.12,8.2,120,Rescheduled,None,,3.9,Returning,UPI,4,Tuesday,False,0,0
B14330,C8735,P477,Nagpur,Appliance Repair,2026-04-14 04:09:00.885635,2-4 PM,1547,1.65,4.0,155,Completed,None,4.2,4.2,Returning,Cash,4,Tuesday,False,1,0
B14331,C4130,P807,Nagpur,Salon,2026-04-14 04:19:22.990519,6-8 PM,1024,5.25,15.3,78,Completed,None,4.0,5.0,Returning,Credit Card,4,Tuesday,False,1,0
B14332,C8044,P564,Bengaluru,Salon,2026-04-14 04:29:45.095403,4-6 PM,780,4.33,15.7,70,Completed,None,4.7,4.5,Returning,UPI,4,Tuesday,False,1,0
B14333,C5533,P777,Hyderabad,Salon,2026-04-14 04:40:07.200288,2-4 PM,955,2.38,13.0,77,Completed,None,4.0,4.1,Returning,UPI,4,Tuesday,False,1,0
B14334,C6547,P901,Pune,Plumbing,2026-04-14 04:50:29.305172,8-10 PM,413,2.1,14.3,83,Cancelled,Slot Not Available,,3.9,Returning,UPI,4,Tuesday,False,0,1
B14335,C1967,P439,Bengaluru,Electrician,2026-04-14 05:00:51.410056,6-8 PM,693,4.14,9.3,112,Cancelled,Slot Not Available,,4.3,Returning,UPI,4,Tuesday,False,0,1
B14336,C2404,P240,Pune,Cleaning,2026-04-14 05:11:13.514940,10-12 PM,883,6.54,9.7,105,Completed,None,4.6,4.5,Returning,Cash,4,Tuesday,False,1,0
B14337,C9677,P210,Mumbai,Salon,2026-04-14 05:21:35.619824,2-4 PM,948,0.98,7.0,99,Completed,None,4.9,4.4,Returning,UPI,4,Tuesday,False,1,0
B14338,C4630,P360,Nagpur,Salon,2026-04-14 05:31:57.724708,2-4 PM,704,3.6,4.8,83,Completed,None,4.6,4.4,New,Credit Card,4,Tuesday,False,1,0
B14339,C3968,P995,Hyderabad,AC Repair,2026-04-14 05:42:19.829593,4-6 PM,1150,6.27,12.8,71,Completed,None,4.9,4.4,New,UPI,4,Tuesday,False,1,0
B14340,C8269,P287,Mumbai,Appliance Repair,2026-04-14 05:52:41.934477,6-8 PM,985,6.56,15.2,105,Completed,None,4.9,4.5,Returning,Cash,4,Tuesday,False,1,0
B14341,C2579,P955,Pune,Cleaning,2026-04-14 06:03:04.039361,12-2 PM,770,5.93,9.1,114,Completed,None,4.6,4.8,Returning,Debit Card,4,Tuesday,False,1,0
B14342,C6992,P470,Delhi,Plumbing,2026-04-14 06:13:26.144245,12-2 PM,543,3.42,12.7,124,Completed,None,4.5,4.3,Returning,UPI,4,Tuesday,False,1,0
B14343,C1050,P457,Pune,Appliance Repair,2026-04-14 06:23:48.249129,10-12 PM,808,4.1,7.0,144,Completed,None,4.6,5.0,Returning,Cash,4,Tuesday,False,1,0
B14344,C7452,P372,Pune,Electrician,2026-04-14 06:34:10.354014,8-10 AM,597,0.76,9.5,61,Completed,None,4.1,4.5,Returning,UPI,4,Tuesday,False,1,0
B14345,C6153,P796,Nagpur,Cleaning,2026-04-14 06:44:32.458898,6-8 PM,690,8.01,14.6,106,Completed,None,4.5,3.9,Returning,Debit Card,4,Tuesday,False,1,0
B14346,C7023,P898,Hyderabad,AC Repair,2026-04-14 06:54:54.563782,8-10 PM,1125,2.69,4.7,146,Completed,None,4.6,4.2,Returning,Credit Card,4,Tuesday,False,1,0
B14347,C5300,P703,Pune,Appliance Repair,2026-04-14 07:05:16.668666,10-12 PM,876,1.81,5.1,176,Completed,None,4.6,4.4,Returning,UPI,4,Tuesday,False,1,0
B14348,C3787,P548,Hyderabad,Cleaning,2026-04-14 07:15:38.773550,8-10 PM,520,4.62,15.7,116,Completed,None,4.1,3.6,Returning,Credit Card,4,Tuesday,False,1,0
B14349,C3155,P805,Pune,Appliance Repair,2026-04-14 07:26:00.878435,12-2 PM,930,4.43,10.9,120,Completed,None,4.0,4.2,Returning,UPI,4,Tuesday,False,1,0
B14350,C8019,P516,Nagpur,Cleaning,2026-04-14 07:36:22.983319,8-10 PM,817,9.43,14.6,109,Cancelled,Distance Too Far,,4.0,New,UPI,4,Tuesday,False,0,1
B14351,C6360,P971,Hyderabad,Cleaning,2026-04-14 07:46:45.088203,8-10 AM,987,8.6,13.3,82,Completed,None,4.3,4.5,Returning,Debit Card,4,Tuesday,False,1,0
B14352,C5230,P960,Bengaluru,Electrician,2026-04-14 07:57:07.193087,8-10 AM,762,7.19,10.4,105,Completed,None,3.8,5.0,New,Credit Card,4,Tuesday,False,1,0
B14353,C8607,P487,Mumbai,Electrician,2026-04-14 08:07:29.297971,2-4 PM,680,6.59,8.8,41,Completed,None,4.6,4.3,Returning,Credit Card,4,Tuesday,False,1,0
B14354,C9598,P437,Bengaluru,Cleaning,2026-04-14 08:17:51.402856,6-8 PM,616,6.92,12.5,68,Completed,None,4.1,4.9,Returning,UPI,4,Tuesday,False,1,0
B14355,C5197,P410,Pune,Cleaning,2026-04-14 08:28:13.507740,2-4 PM,737,3.85,9.4,112,Completed,None,4.3,4.5,Returning,UPI,4,Tuesday,False,1,0
B14356,C6412,P428,Bengaluru,Appliance Repair,2026-04-14 08:38:35.612624,6-8 PM,1119,3.2,13.6,62,Completed,None,4.8,4.1,Returning,Credit Card,4,Tuesday,False,1,0
B14357,C5499,P146,Bengaluru,Salon,2026-04-14 08:48:57.717508,12-2 PM,930,2.26,8.0,76,Completed,None,4.3,5.0,New,Cash,4,Tuesday,False,1,0
B14358,C5909,P755,Nagpur,Cleaning,2026-04-14 08:59:19.822392,10-12 PM,824,12.44,11.2,117,Completed,None,4.2,4.4,Returning,UPI,4,Tuesday,False,1,0
B14359,C8169,P248,Hyderabad,Salon,2026-04-14 09:09:41.927277,8-10 PM,978,6.87,11.4,47,Completed,None,4.5,4.2,Returning,UPI,4,Tuesday,False,1,0
B14360,C4262,P449,Mumbai,Electrician,2026-04-14 09:20:04.032161,8-10 AM,928,7.15,8.5,110,Completed,None,4.2,4.7,Returning,UPI,4,Tuesday,False,1,0
B14361,C3989,P422,Pune,Appliance Repair,2026-04-14 09:30:26.137045,6-8 PM,1144,5.79,10.7,62,Completed,None,4.5,4.1,New,Credit Card,4,Tuesday,False,1,0
B14362,C8654,P964,Pune,Cleaning,2026-04-14 09:40:48.241929,8-10 PM,449,4.03,9.1,72,Completed,None,4.4,4.8,Returning,Debit Card,4,Tuesday,False,1,0
B14363,C3224,P219,Delhi,Salon,2026-04-14 09:51:10.346813,10-12 PM,746,4.74,13.8,85,Completed,None,4.5,4.1,Returning,UPI,4,Tuesday,False,1,0
B14364,C6376,P497,Mumbai,AC Repair,2026-04-14 10:01:32.451698,4-6 PM,1189,0.78,7.4,104,Completed,None,4.9,4.6,Returning,UPI,4,Tuesday,False,1,0
B14365,C3920,P745,Bengaluru,Electrician,2026-04-14 10:11:54.556582,8-10 AM,804,4.42,12.5,120,Completed,None,4.5,4.4,New,UPI,4,Tuesday,False,1,0
B14366,C8701,P296,Hyderabad,Plumbing,2026-04-14 10:22:16.661466,2-4 PM,567,1.14,6.8,47,Completed,None,4.4,4.0,Returning,Debit Card,4,Tuesday,False,1,0
B14367,C7541,P512,Bengaluru,Salon,2026-04-14 10:32:38.766350,6-8 PM,856,2.85,10.1,81,Completed,None,5.0,4.4,Returning,UPI,4,Tuesday,False,1,0
B14368,C6615,P538,Bengaluru,Cleaning,2026-04-14 10:43:00.871234,12-2 PM,601,7.4,10.1,123,Completed,None,4.7,5.0,Returning,UPI,4,Tuesday,False,1,0
B14369,C5315,P136,Pune,Salon,2026-04-14 10:53:22.976119,12-2 PM,881,2.75,8.3,57,Completed,None,4.6,4.9,Returning,UPI,4,Tuesday,False,1,0
B14370,C7100,P286,Bengaluru,Cleaning,2026-04-14 11:03:45.081003,12-2 PM,856,7.45,10.1,132,Completed,None,4.5,4.5,Returning,Credit Card,4,Tuesday,False,1,0
B14371,C3783,P519,Mumbai,Cleaning,2026-04-14 11:14:07.185887,6-8 PM,424,6.5,12.8,99,Completed,None,4.8,3.9,Returning,UPI,4,Tuesday,False,1,0
B14372,C3808,P824,Hyderabad,Appliance Repair,2026-04-14 11:24:29.290771,8-10 PM,963,7.74,17.3,84,Completed,None,4.0,4.6,Returning,UPI,4,Tuesday,False,1,0
B14373,C4331,P559,Nagpur,Salon,2026-04-14 11:34:51.395655,10-12 PM,752,3.63,7.7,47,Completed,None,5.0,3.9,Returning,Debit Card,4,Tuesday,False,1,0
B14374,C3178,P209,Pune,Electrician,2026-04-14 11:45:13.500540,8-10 AM,716,4.33,10.7,116,Rescheduled,None,,3.9,Returning,UPI,4,Tuesday,False,0,0
B14375,C1797,P286,Nagpur,AC Repair,2026-04-14 11:55:35.605424,10-12 PM,1243,1.22,8.6,103,Completed,None,5.0,3.7,Returning,Debit Card,4,Tuesday,False,1,0
B14376,C3846,P570,Mumbai,Appliance Repair,2026-04-14 12:05:57.710308,4-6 PM,924,8.88,17.7,120,Completed,None,3.9,4.3,Returning,Debit Card,4,Tuesday,False,1,0
B14377,C1929,P177,Nagpur,Cleaning,2026-04-14 12:16:19.815192,4-6 PM,894,2.94,11.0,120,Completed,None,4.0,4.9,New,UPI,4,Tuesday,False,1,0
B14378,C5818,P473,Delhi,Cleaning,2026-04-14 12:26:41.920076,2-4 PM,697,5.33,11.3,126,Completed,None,4.6,4.4,New,Debit Card,4,Tuesday,False,1,0
B14379,C4091,P909,Hyderabad,Cleaning,2026-04-14 12:37:04.024960,8-10 AM,795,4.49,7.1,140,Completed,None,5.0,4.2,New,UPI,4,Tuesday,False,1,0
B14380,C3262,P429,Bengaluru,Electrician,2026-04-14 12:47:26.129845,8-10 PM,768,5.86,14.1,100,Completed,None,3.7,4.3,New,UPI,4,Tuesday,False,1,0
B14381,C8549,P224,Nagpur,Salon,2026-04-14 12:57:48.234729,8-10 PM,876,10.08,16.2,53,Completed,None,4.3,4.6,Returning,UPI,4,Tuesday,False,1,0
B14382,C4480,P415,Mumbai,Appliance Repair,2026-04-14 13:08:10.339613,2-4 PM,954,3.32,4.0,106,Completed,None,3.9,4.5,Returning,Cash,4,Tuesday,False,1,0
B14383,C4342,P419,Hyderabad,Plumbing,2026-04-14 13:18:32.444497,6-8 PM,605,4.85,14.0,138,Completed,None,4.1,3.7,New,Cash,4,Tuesday,False,1,0
B14384,C7053,P574,Nagpur,Plumbing,2026-04-14 13:28:54.549381,8-10 PM,643,4.45,10.9,75,Cancelled,Slot Not Available,,4.2,New,Cash,4,Tuesday,False,0,1
B14385,C8574,P588,Bengaluru,AC Repair,2026-04-14 13:39:16.654266,2-4 PM,1195,10.73,13.2,152,Completed,None,4.7,4.6,Returning,UPI,4,Tuesday,False,1,0
B14386,C8859,P925,Mumbai,Salon,2026-04-14 13:49:38.759150,4-6 PM,1129,4.16,15.3,69,Cancelled,Long Response Time,,4.7,New,UPI,4,Tuesday,False,0,1
B14387,C5174,P613,Hyderabad,Cleaning,2026-04-14 14:00:00.864034,6-8 PM,821,8.48,11.4,79,Completed,None,4.6,4.7,Returning,Credit Card,4,Tuesday,False,1,0
B14388,C8147,P433,Pune,AC Repair,2026-04-14 14:10:22.968918,8-10 PM,1087,6.21,16.4,68,Completed,None,4.8,4.3,New,Debit Card,4,Tuesday,False,1,0
B14389,C5770,P170,Nagpur,Cleaning,2026-04-14 14:20:45.073802,8-10 AM,932,3.6,8.8,133,Completed,None,4.3,3.9,Returning,UPI,4,Tuesday,False,1,0
B14390,C6833,P564,Delhi,Appliance Repair,2026-04-14 14:31:07.178687,8-10 AM,1089,4.85,7.0,149,Completed,None,5.0,3.8,New,UPI,4,Tuesday,False,1,0
B14391,C9205,P475,Mumbai,Electrician,2026-04-14 14:41:29.283571,4-6 PM,501,8.31,16.3,51,Completed,None,4.7,4.2,New,UPI,4,Tuesday,False,1,0
B14392,C8002,P823,Bengaluru,Plumbing,2026-04-14 14:51:51.388455,8-10 AM,660,3.69,11.0,52,Completed,None,4.4,4.5,Returning,UPI,4,Tuesday,False,1,0
B14393,C3293,P107,Nagpur,AC Repair,2026-04-14 15:02:13.493339,10-12 PM,1210,0.8,14.4,170,Cancelled,Price Too High,,4.1,Returning,UPI,4,Tuesday,False,0,1
B14394,C3045,P795,Bengaluru,AC Repair,2026-04-14 15:12:35.598223,2-4 PM,1241,4.46,11.6,127,Completed,None,4.2,4.8,Returning,Credit Card,4,Tuesday,False,1,0
B14395,C2037,P263,Mumbai,AC Repair,2026-04-14 15:22:57.703108,10-12 PM,1119,1.34,4.5,104,Completed,None,4.7,4.3,Returning,Credit Card,4,Tuesday,False,1,0
B14396,C7242,P880,Bengaluru,Electrician,2026-04-14 15:33:19.807992,8-10 PM,672,6.89,16.0,120,Cancelled,Long Response Time,,4.4,New,UPI,4,Tuesday,False,0,1
B14397,C9448,P394,Delhi,Cleaning,2026-04-14 15:43:41.912876,12-2 PM,893,5.58,13.0,122,Completed,None,4.8,4.3,New,UPI,4,Tuesday,False,1,0
B14398,C7162,P457,Hyderabad,AC Repair,2026-04-14 15:54:04.017760,4-6 PM,1317,10.75,15.0,134,Completed,None,4.2,4.7,New,UPI,4,Tuesday,False,1,0
B14399,C5073,P180,Delhi,Electrician,2026-04-14 16:04:26.122644,8-10 AM,368,2.08,13.9,40,Completed,None,4.3,4.3,New,UPI,4,Tuesday,False,1,0
B14400,C2283,P873,Delhi,AC Repair,2026-04-14 16:14:48.227529,4-6 PM,1123,5.51,11.5,159,Cancelled,Slot Not Available,,4.3,Returning,Cash,4,Tuesday,False,0,1
B14401,C7732,P374,Bengaluru,Cleaning,2026-04-14 16:25:10.332413,6-8 PM,718,4.16,11.6,73,Completed,None,4.6,4.2,Returning,Debit Card,4,Tuesday,False,1,0
B14402,C6945,P998,Nagpur,Salon,2026-04-14 16:35:32.437297,8-10 PM,907,1.12,9.8,59,Completed,None,4.7,4.4,Returning,Credit Card,4,Tuesday,False,1,0
B14403,C4487,P716,Bengaluru,Plumbing,2026-04-14 16:45:54.542181,4-6 PM,825,4.12,13.5,67,Completed,None,4.6,4.3,New,UPI,4,Tuesday,False,1,0
B14404,C3184,P920,Nagpur,Appliance Repair,2026-04-14 16:56:16.647065,10-12 PM,1175,4.65,8.7,164,Completed,None,4.2,4.9,Returning,Debit Card,4,Tuesday,False,1,0
B14405,C9550,P639,Pune,Appliance Repair,2026-04-14 17:06:38.751950,12-2 PM,874,5.42,8.6,68,Completed,None,4.7,4.4,New,UPI,4,Tuesday,False,1,0
B14406,C4187,P146,Delhi,Electrician,2026-04-14 17:17:00.856834,10-12 PM,526,7.6,13.4,107,Completed,None,5.0,4.8,Returning,Debit Card,4,Tuesday,False,1,0
B14407,C6495,P491,Bengaluru,Appliance Repair,2026-04-14 17:27:22.961718,12-2 PM,1101,14.02,13.4,89,Completed,None,4.7,3.8,Returning,Debit Card,4,Tuesday,False,1,0
B14408,C3297,P924,Mumbai,Salon,2026-04-14 17:37:45.066602,4-6 PM,1108,3.78,12.2,51,Cancelled,Slot Not Available,,4.1,New,UPI,4,Tuesday,False,0,1
B14409,C8097,P666,Delhi,Cleaning,2026-04-14 17:48:07.171486,2-4 PM,796,1.69,6.3,109,Cancelled,Distance Too Far,,4.0,New,UPI,4,Tuesday,False,0,1
B14410,C9469,P178,Hyderabad,Salon,2026-04-14 17:58:29.276371,6-8 PM,953,4.43,17.4,95,Completed,None,3.7,4.1,Returning,Credit Card,4,Tuesday,False,1,0
B14411,C4544,P612,Bengaluru,Plumbing,2026-04-14 18:08:51.381255,10-12 PM,633,11.45,11.8,82,Completed,None,4.1,4.4,Returning,UPI,4,Tuesday,False,1,0
B14412,C7831,P779,Bengaluru,Salon,2026-04-14 18:19:13.486139,2-4 PM,1075,3.0,6.1,71,Completed,None,5.0,4.8,Returning,UPI,4,Tuesday,False,1,0
B14413,C1391,P122,Pune,Cleaning,2026-04-14 18:29:35.591023,4-6 PM,524,2.64,10.5,116,Completed,None,4.7,4.6,Returning,Credit Card,4,Tuesday,False,1,0
B14414,C1968,P327,Hyderabad,AC Repair,2026-04-14 18:39:57.695907,8-10 PM,1009,6.88,14.2,124,Completed,None,5.0,4.5,Returning,Credit Card,4,Tuesday,False,1,0
B14415,C6151,P537,Pune,Cleaning,2026-04-14 18:50:19.800792,10-12 PM,917,2.52,6.9,65,Cancelled,Professional Unavailable,,4.6,New,UPI,4,Tuesday,False,0,1
B14416,C5364,P397,Hyderabad,Electrician,2026-04-14 19:00:41.905676,6-8 PM,587,4.44,16.0,52,Completed,None,4.1,4.7,Returning,UPI,4,Tuesday,False,1,0
B14417,C4307,P359,Hyderabad,Cleaning,2026-04-14 19:11:04.010560,4-6 PM,637,4.75,11.0,60,Cancelled,Slot Not Available,,4.4,Returning,UPI,4,Tuesday,False,0,1
B14418,C7125,P875,Delhi,Appliance Repair,2026-04-14 19:21:26.115444,10-12 PM,1158,8.35,8.7,162,Completed,None,5.0,4.1,Returning,UPI,4,Tuesday,False,1,0
B14419,C5370,P775,Delhi,Appliance Repair,2026-04-14 19:31:48.220328,6-8 PM,1044,11.61,17.9,166,Completed,None,4.8,4.7,Returning,UPI,4,Tuesday,False,1,0
B14420,C5838,P109,Mumbai,Appliance Repair,2026-04-14 19:42:10.325213,10-12 PM,991,3.07,8.7,139,Completed,None,4.5,4.4,Returning,UPI,4,Tuesday,False,1,0
B14421,C9277,P727,Hyderabad,Electrician,2026-04-14 19:52:32.430097,6-8 PM,553,3.34,10.8,118,Completed,None,4.3,4.9,New,UPI,4,Tuesday,False,1,0
B14422,C4134,P257,Delhi,Plumbing,2026-04-14 20:02:54.534981,12-2 PM,712,8.06,9.2,102,Cancelled,Distance Too Far,,4.9,Returning,UPI,4,Tuesday,False,0,1
B14423,C2054,P967,Mumbai,Cleaning,2026-04-14 20:13:16.639865,2-4 PM,785,6.53,10.6,78,Completed,None,4.8,4.6,Returning,Cash,4,Tuesday,False,1,0
B14424,C4729,P883,Nagpur,Plumbing,2026-04-14 20:23:38.744749,6-8 PM,641,2.5,13.0,117,Completed,None,4.4,4.7,Returning,Cash,4,Tuesday,False,1,0
B14425,C3669,P257,Bengaluru,Electrician,2026-04-14 20:34:00.849633,4-6 PM,646,2.99,9.7,99,Completed,None,4.9,4.8,Returning,Credit Card,4,Tuesday,False,1,0
B14426,C1275,P419,Delhi,Cleaning,2026-04-14 20:44:22.954518,6-8 PM,677,3.35,10.7,80,Completed,None,4.7,5.0,New,Credit Card,4,Tuesday,False,1,0
B14427,C6717,P975,Delhi,Plumbing,2026-04-14 20:54:45.059402,6-8 PM,471,7.52,15.9,102,Completed,None,4.6,4.4,Returning,UPI,4,Tuesday,False,1,0
B14428,C9022,P301,Delhi,AC Repair,2026-04-14 21:05:07.164286,8-10 AM,1018,4.27,9.4,63,Completed,None,5.0,4.6,Returning,Debit Card,4,Tuesday,False,1,0
B14429,C9000,P220,Pune,AC Repair,2026-04-14 21:15:29.269170,2-4 PM,1269,0.5,7.8,104,Completed,None,5.0,4.8,Returning,Debit Card,4,Tuesday,False,1,0
B14430,C1128,P238,Mumbai,Cleaning,2026-04-14 21:25:51.374054,8-10 PM,670,2.17,13.0,130,Rescheduled,None,,4.1,New,Debit Card,4,Tuesday,False,0,0
B14431,C8077,P773,Bengaluru,Electrician,2026-04-14 21:36:13.478939,6-8 PM,684,1.93,12.5,105,Rescheduled,None,,4.4,Returning,UPI,4,Tuesday,False,0,0
B14432,C5326,P819,Bengaluru,Appliance Repair,2026-04-14 21:46:35.583823,12-2 PM,850,3.38,7.7,165,Completed,None,4.6,4.7,Returning,Debit Card,4,Tuesday,False,1,0
B14433,C4568,P666,Mumbai,Electrician,2026-04-14 21:56:57.688707,12-2 PM,748,4.98,13.0,65,Completed,None,4.6,3.9,New,Debit Card,4,Tuesday,False,1,0
B14434,C8622,P438,Bengaluru,Salon,2026-04-14 22:07:19.793591,6-8 PM,877,4.94,11.1,80,Completed,None,5.0,4.8,New,Credit Card,4,Tuesday,False,1,0
B14435,C9080,P359,Bengaluru,Appliance Repair,2026-04-14 22:17:41.898475,10-12 PM,1025,1.9,10.4,69,Completed,None,4.5,5.0,Returning,Debit Card,4,Tuesday,False,1,0
B14436,C3402,P532,Bengaluru,Salon,2026-04-14 22:28:04.003360,8-10 PM,1048,2.29,9.7,53,Cancelled,Slot Not Available,,4.4,Returning,Debit Card,4,Tuesday,False,0,1
B14437,C2647,P143,Bengaluru,Salon,2026-04-14 22:38:26.108244,8-10 AM,853,7.96,9.8,113,Completed,None,4.4,4.2,Returning,Credit Card,4,Tuesday,False,1,0
B14438,C4556,P258,Bengaluru,Appliance Repair,2026-04-14 22:48:48.213128,4-6 PM,1080,9.11,20.0,152,Completed,None,4.3,4.1,New,Credit Card,4,Tuesday,False,1,0
B14439,C3193,P915,Pune,Electrician,2026-04-14 22:59:10.318012,6-8 PM,658,6.56,14.6,64,Completed,None,4.6,4.6,Returning,UPI,4,Tuesday,False,1,0
B14440,C4104,P454,Hyderabad,Electrician,2026-04-14 23:09:32.422896,6-8 PM,614,3.19,13.3,53,Completed,None,4.2,3.8,Returning,UPI,4,Tuesday,False,1,0
B14441,C5355,P197,Pune,Cleaning,2026-04-14 23:19:54.527781,2-4 PM,812,6.33,6.7,86,Completed,None,5.0,3.8,Returning,UPI,4,Tuesday,False,1,0
B14442,C3134,P637,Delhi,Cleaning,2026-04-14 23:30:16.632665,10-12 PM,662,2.69,10.9,142,Completed,None,4.4,4.1,New,UPI,4,Tuesday,False,1,0
B14443,C4903,P970,Pune,Cleaning,2026-04-14 23:40:38.737549,4-6 PM,813,3.55,10.5,123,Completed,None,4.1,4.6,Returning,Debit Card,4,Tuesday,False,1,0
B14444,C4613,P809,Bengaluru,Electrician,2026-04-14 23:51:00.842433,8-10 PM,870,2.65,10.6,64,Completed,None,4.5,4.1,Returning,UPI,4,Tuesday,False,1,0
B14445,C9583,P708,Hyderabad,Salon,2026-04-15 00:01:22.947317,8-10 AM,1020,4.64,9.2,48,Completed,None,5.0,4.3,Returning,Debit Card,4,Wednesday,False,1,0
B14446,C3279,P338,Nagpur,Cleaning,2026-04-15 00:11:45.052202,8-10 AM,718,3.47,10.9,89,Completed,None,5.0,4.0,Returning,Debit Card,4,Wednesday,False,1,0
B14447,C2152,P574,Hyderabad,Cleaning,2026-04-15 00:22:07.157086,2-4 PM,594,6.75,12.3,144,Completed,None,4.4,5.0,Returning,Credit Card,4,Wednesday,False,1,0
B14448,C2294,P623,Nagpur,Plumbing,2026-04-15 00:32:29.261970,4-6 PM,836,9.3,18.9,124,Completed,None,4.2,4.9,New,UPI,4,Wednesday,False,1,0
B14449,C9657,P656,Nagpur,AC Repair,2026-04-15 00:42:51.366854,12-2 PM,1245,2.56,7.6,106,Completed,None,4.5,4.3,New,UPI,4,Wednesday,False,1,0
B14450,C6289,P491,Delhi,Appliance Repair,2026-04-15 00:53:13.471738,6-8 PM,980,2.88,12.3,67,Completed,None,4.2,4.3,Returning,UPI,4,Wednesday,False,1,0
B14451,C4245,P108,Delhi,Salon,2026-04-15 01:03:35.576623,4-6 PM,1023,1.92,12.8,49,Completed,None,4.8,3.4,Returning,UPI,4,Wednesday,False,1,0
B14452,C7068,P612,Nagpur,Electrician,2026-04-15 01:13:57.681507,12-2 PM,666,11.42,13.8,51,Completed,None,4.2,4.6,New,UPI,4,Wednesday,False,1,0
B14453,C7716,P488,Hyderabad,AC Repair,2026-04-15 01:24:19.786391,6-8 PM,1225,3.38,10.8,151,Completed,None,4.5,3.9,New,Credit Card,4,Wednesday,False,1,0
B14454,C7654,P938,Bengaluru,Electrician,2026-04-15 01:34:41.891275,8-10 AM,578,4.21,9.7,40,Completed,None,4.9,4.2,New,Credit Card,4,Wednesday,False,1,0
